,URL,Title,Artist,dateAcquired,dateCreated,Nationality,Gender,Text,Keywords,Department,Nation,country_code,Divide,Region,Source,Gender_ID
514,https://artbase.rhizome.org/wiki/Q1694,Data_Scape,Andrew Buckland,2008,2008,American,M,data_scape live representation internet traffic passing local network information read translated sound image transformation information reduced forms questions notion digital environment find participating knowingly unknowinglyandrew bucklan9 june 2008 data_scape live representation internet traffic passing local network information read translated sound image transformation information reduced forms questions notion digital environment find participating knowingly unknowinglyandrew bucklan9 june 2008 data_scape live representation internet traffic passing local network information read translated sound image transformation information reduced forms questions notion digital environment find participating knowingly unknowingly andrew bucklan9 june 2008 andrew buckland 9 june 2008,"information, june, live, representation, internet, traffic, passing, local, network, read, translated, sound, image, transformation, reduced, forms, questions, notion, digital, environment",Still Images,United States,USA,Global North,North America,Rhizome,0
515,https://artbase.rhizome.org/wiki/Q2480,Daily Headline Deaths,Ricardo Miranda Zúñiga,2005,2002,American,M,daily headline deaths pictograph visualization human deaths reported front page new york times online june 15august 25 2002 web page populated one thousand icons human figures slowly replaced new icons representing reported death occurredstaf2021na web page populated 1000 individual icons resembling human figures icon represents human june 15th august 25th 2002 one icon disappear death reported front page new york times online space icons disappear populated new icon representing reported deaths occurred deaths occurred due act aggression new icon accompanied flag emblem representing nation organization individual claiming responsibility icons listed days death headlines link story project ends either august 25th 2002 1000 human icons disappearednan archive day project available pagericardo miranda zúñig10 august 2005ew york timericardo miranda zúñiganinformation map historical database conceptual social space memory globalization death archive javascript html flash visual texdaily headline deaths pictograph visualization human deaths reported front page new york times online june 15august 25 2002 web page populated one thousand icons human figures slowly replaced new icons representing reported death occurredstaf2021 daily headline deaths pictograph visualization human deaths reported front page new york times online june 15august 25 2002 web page populated one thousand icons human figures slowly replaced new icons representing reported death occurred staf2021 2021 web page populated 1000 individual icons resembling human figures icon represents human june 15th august 25th 2002 one icon disappear death reported front page new york times online space icons disappear populated new icon representing reported deaths occurred deaths occurred due act aggression new icon accompanied flag emblem representing nation organization individual claiming responsibility icons listed days death headlines link story project ends either august 25th 2002 1000 human icons disappearednan archive day project available pagericardo miranda zúñig10 august 2005 web page populated 1000 individual icons resembling human figures icon represents human june 15th august 25th 2002 one icon disappear death reported front page new york times online space icons disappear populated new icon representing reported deaths occurred deaths occurred due act aggression new icon accompanied flag emblem representing nation organization individual claiming responsibility icons listed days death headlines link story project ends either august 25th 2002 1000 human icons disappearednan archive day project available page ricardo miranda zúñig10 august 2005 ricardo miranda zúñiga 10 august 2005 descriptive tagsnew york timericardo miranda zúñiganinformation map historical database conceptual social space memory globalization death archive javascript html flash visual texdescriptive tags new york timericardo miranda zúñiga new york times ricardo miranda zúñiga ricardo miranda zúñiga information map historical database conceptual social space memory globalization death archive javascript html flash visual texinformation map historical database conceptual social space memory globalization death archive javascript html flash visual text,"icons, new, human, page, death, deaths, reported, icon, york, august, populated, representing, miranda, times, space, occurred, archive, front, online, june",Media and Performance,United States,USA,Global North,North America,Rhizome,0
516,https://artbase.rhizome.org/wiki/Q3035,d_raw,Mario Hergueta,2001,2001,German,M,emergence new working methods required expansion functions drawing character computerscreen support d_raw drawing instrument encouraged flexibility inventivenessnd_raw features different tools allow user explore different ways d_raw behave soon realize never draw picture twiceneach small drawings made movements familiar everyday work using computer mouse d_rawings done realtime make mistake start agaias computerart application artistic activity executed person using d_raw effect brings questions regarding authorship authenticity digital artworks nwhen use d_raw interact author digital drawing instrument d_raw adds graphic elements determinated authorprogrammer end final product d_rawing produced collaboration mario hergueta finally d_raw artsharewaremario herguet28 december 2001rtcartde mariolandde artcart haines gallery mario hergueta herguetaorg perspective drawing pixels vectors cécile petit 3rd montréal bieia special le magazine électronique du ciac wwwdrunkenboatcom computational expressionism bieale de montr neural online new media culturmario herguetanvisual software participatory machine interface interact html generative game flash digital corporate conceptual collaborative abstracemergence new working methods required expansion functions drawing character computerscreen support d_raw drawing instrument encouraged flexibility inventivenessnd_raw features different tools allow user explore different ways d_raw behave soon realize never draw picture twiceneach small drawings made movements familiar everyday work using computer mouse d_rawings done realtime make mistake start agaias computerart application artistic activity executed person using d_raw effect brings questions regarding authorship authenticity digital artworks nwhen use d_raw interact author digital drawing instrument d_raw adds graphic elements determinated authorprogrammer end final product d_rawing produced collaboration mario hergueta finally d_raw artsharewaremario herguet28 december 2001 emergence new working methods required expansion functions drawing character computerscreen support d_raw drawing instrument encouraged flexibility inventivenessnd_raw features different tools allow user explore different ways d_raw behave soon realize never draw picture twiceneach small drawings made movements familiar everyday work using computer mouse d_rawings done realtime make mistake start agaias computerart application artistic activity executed person using d_raw effect brings questions regarding authorship authenticity digital artworks nwhen use d_raw interact author digital drawing instrument d_raw adds graphic elements determinated authorprogrammer end final product d_rawing produced collaboration mario hergueta finally d_raw artshareware mario herguet28 december 2001 mario hergueta 28 december 2001 descriptive tagsartcartde mariolandde artcart haines gallery mario hergueta herguetaorg perspective drawing pixels vectors cécile petit 3rd montréal bieia special le magazine électronique du ciac wwwdrunkenboatcom computational expressionism bieale de montr neural online new media culturmario herguetanvisual software participatory machine interface interact html generative game flash digital corporate conceptual collaborative abstracdescriptive tags artcartde mariolandde artcart haines gallery mario hergueta herguetaorg perspective drawing pixels vectors cécile petit 3rd montréal bieia special le magazine électronique du ciac wwwdrunkenboatcom computational expressionism bieale de montr neural online new media culturmario hergueta artcartde mariolandde artcart haines gallery mario hergueta herguetaorg perspective drawing pixels vectors cécile petit 3rd montréal bieia special le magazine électronique du ciac wwwdrunkenboatcom computational expressionism bieale de montr neural online new media culture mario hergueta mario hergueta visual software participatory machine interface interact html generative game flash digital corporate conceptual collaborative abstracvisual software participatory machine interface interact html generative game flash digital corporate conceptual collaborative abstract,"drawing, mario, hergueta, digital, new, interact, instrument, different, using, december, mariolandde, artcart, haines, gallery, herguetaorg, perspective, pixels, vectors, cécile, petit",Still Images,Germany,DEU,Global North,Europe,Rhizome,0
517,https://artbase.rhizome.org/wiki/Q2272,Cyborg shop,Andreja Kuluncic,2005,2005,Croatian,F,cyborg deep heart subject universal question interested humankind throughout history one visions immortal improved life people say even give body parts keep mind inside machine would accept eternity project wont go far perhaps visitors might nas questions arise one art piece answers vary intrigue brave shy futuristic etc always coected perceptions life future moment time cyborg theme coected body society lives perceptions others game thousand physical possibilities starts ends mental levels nthis project continuation previous project closed reality embryo participants pairs able build future child project recreate nproduction team nauthor andreja kuluncic visual artist nproject assistant ivo martinovic ndesign dejan jankovic gumi nprogramming tramot nconceptualization items josip kasac physicist nenad bartonicek biologist morana vitezic biologist ntranslation editing susan jakopec nmade possible ncurated yvoe volkart thematical focus cyborg bodies context media art net edited rudolf frieling zkm karlsruhe dieter daniels hgb leipzig ncommissioned ncyborg bodies received funding zkm center art media karlsruhe nhgkz institut cultural studies art media design ics npro helvetia npräsidialdepartement city zurich nthe internet platform media art net produced zkm center art media karlsruhe coproduced goetheinstitut munich financial support german ministry research education bmbfandreja kulunci5 august 2005 cyborg deep heart subject universal question interested humankind throughout history one visions immortal improved life people say even give body parts keep mind inside machine would accept eternity project wont go far perhaps visitors might nas questions arise one art piece answers vary intrigue brave shy futuristic etc always coected perceptions life future moment time cyborg theme coected body society lives perceptions others game thousand physical possibilities starts ends mental levels nthis project continuation previous project closed reality embryo participants pairs able build future child project recreate nproduction team nauthor andreja kuluncic visual artist nproject assistant ivo martinovic ndesign dejan jankovic gumi nprogramming tramot nconceptualization items josip kasac physicist nenad bartonicek biologist morana vitezic biologist ntranslation editing susan jakopec nmade possible ncurated yvoe volkart thematical focus cyborg bodies context media art net edited rudolf frieling zkm karlsruhe dieter daniels hgb leipzig ncommissioned ncyborg bodies received funding zkm center art media karlsruhe nhgkz institut cultural studies art media design ics npro helvetia npräsidialdepartement city zurich nthe internet platform media art net produced zkm center art media karlsruhe coproduced goetheinstitut munich financial support german ministry research education bmbfandreja kulunci5 august 2005 cyborg deep heart subject universal question interested humankind throughout history one visions immortal improved life people say even give body parts keep mind inside machine would accept eternity project wont go far perhaps visitors might nas questions arise one art piece answers vary intrigue brave shy futuristic etc always coected perceptions life future moment time cyborg theme coected body society lives perceptions others game thousand physical possibilities starts ends mental levels nthis project continuation previous project closed reality embryo participants pairs able build future child project recreate nproduction team nauthor andreja kuluncic visual artist nproject assistant ivo martinovic ndesign dejan jankovic gumi nprogramming tramot nconceptualization items josip kasac physicist nenad bartonicek biologist morana vitezic biologist ntranslation editing susan jakopec nmade possible ncurated yvoe volkart thematical focus cyborg bodies context media art net edited rudolf frieling zkm karlsruhe dieter daniels hgb leipzig ncommissioned ncyborg bodies received funding zkm center art media karlsruhe nhgkz institut cultural studies art media design ics npro helvetia npräsidialdepartement city zurich nthe internet platform media art net produced zkm center art media karlsruhe coproduced goetheinstitut munich financial support german ministry research education bmbf andreja kulunci5 august 2005 andreja kuluncic 5 august 2005,"art, media, project, cyborg, zkm, karlsruhe, one, life, body, coected, perceptions, future, biologist, bodies, net, center, andreja, kuluncic, august, deep",Media and Performance,Croatia,HRV,Global North,Europe,Rhizome,1
518,https://artbase.rhizome.org/wiki/Q2175,cyberpoetry 1995-1997,komninos zervos,2003,2003,Greek/Australian,M,komninos zervos ndescription site ncyberpoetry name gave poetry created macintosh lc630avcd goal create poetry computer generated moving two three dimensional incorporated voice soundnit poetry could published traditional print publication whilst resembled filmmaking text created images evoked moods always principle object every animation moviencyberpoetrynpoetry published traditional print medianpoetry moves time spacenpoetry requires new ways readingnpoetry allows interactiopoetry moving digital aural visual animatednin 1996 established web presence developing cyberpoetry net gallery cyberpoetry around globe since site received 100000 visitors want site active possible celebration wordstextsounds entertaining informative fun hope enjoy itnother sites contributed toncyberpoetslv  blood  ntext online journalnhttpwwwgueduauschoolarttextspecississue2nmy sites nhttpusersbigpondnetaumangolegsnhttpspokenwordblogcitycomnhttpwwwgueduauppagesk_zervoskomninos zervo19 april 2003niversity queensland queenslad university technology gold coast brisbane australikomninos zervosnparticipatory narrative conceptual antiart language internet community audio animation vrml quicktime mp3 javascript java html flash texkomninos zervos ndescription site ncyberpoetry name gave poetry created macintosh lc630avcd goal create poetry computer generated moving two three dimensional incorporated voice soundnit poetry could published traditional print publication whilst resembled filmmaking text created images evoked moods always principle object every animation moviencyberpoetrynpoetry published traditional print medianpoetry moves time spacenpoetry requires new ways readingnpoetry allows interactiopoetry moving digital aural visual animatednin 1996 established web presence developing cyberpoetry net gallery cyberpoetry around globe since site received 100000 visitors want site active possible celebration wordstextsounds entertaining informative fun hope enjoy itnother sites contributed toncyberpoetslv  blood  ntext online journalnhttpwwwgueduauschoolarttextspecississue2nmy sites nhttpusersbigpondnetaumangolegsnhttpspokenwordblogcitycomnhttpwwwgueduauppagesk_zervoskomninos zervo19 april 2003 komninos zervos ndescription site ncyberpoetry name gave poetry created macintosh lc630avcd goal create poetry computer generated moving two three dimensional incorporated voice soundnit poetry could published traditional print publication whilst resembled filmmaking text created images evoked moods always principle object every animation moviencyberpoetrynpoetry published traditional print medianpoetry moves time spacenpoetry requires new ways readingnpoetry allows interactiopoetry moving digital aural visual animatednin 1996 established web presence developing cyberpoetry net gallery cyberpoetry around globe since site received 100000 visitors want site active possible celebration wordstextsounds entertaining informative fun hope enjoy itnother sites contributed toncyberpoetslv  blood  ntext online journalnhttpwwwgueduauschoolarttextspecississue2nmy sites nhttpusersbigpondnetaumangolegsnhttpspokenwordblogcitycomnhttpwwwgueduauppagesk_zervos komninos zervo19 april 2003 komninos zervos 19 april 2003 descriptive tagsuniversity queensland queenslad university technology gold coast brisbane australikomninos zervosnparticipatory narrative conceptual antiart language internet community audio animation vrml quicktime mp3 javascript java html flash texdescriptive tags university queensland queenslad university technology gold coast brisbane australikomninos zervos university queensland queenslad university technology gold coast brisbane australia komninos zervos komninos zervos participatory narrative conceptual antiart language internet community audio animation vrml quicktime mp3 javascript java html flash texparticipatory narrative conceptual antiart language internet community audio animation vrml quicktime mp3 javascript java html flash text,"site, poetry, zervos, animation, komninos, created, moving, published, traditional, print, cyberpoetry, sites, university, text, april, queensland, queenslad, technology, gold, coast",Moving Images,Greece,GRK,Global North,Europe,Rhizome,0
519,https://artbase.rhizome.org/wiki/Q2032,CyberFortune,yueh hsiu giffen Cheng,2008,2008,Taiwanese,F,cyberfortune examined folk culture fortunetelling also phenomenon combination folk culture digital culture particularly peoples behaviour changed throughout hitech era carl gustav jungs theory collective unconscious synchronicity discoveries binary arithmetic leibniz indeed ideas assisted understanding rationality fortunetelling way finding patterns within internetnthere interesting contradiction fortunetelling internet firstly fortunetelling considered traditional analog transmittermedium internet built based advanced hitech digital logic secondly fortunetelling deals actual social life individuals contrast internet creates virtual life avatar beings furthermore fortunetelling particularly focused subjective identity whereas internet recognizes codes ip addresses computer rather users although originating ancient times fortunetelling behaviour still actively performed within modern hitech society accordingly practice fortune telling become indispensable basic element constructing interactive net behaviour users appreciating traditional lore one also experiencing time alternative digital form combines ancient technological fortunetellingyueh hsiu giffen chen2008 cyberfortune examined folk culture fortunetelling also phenomenon combination folk culture digital culture particularly peoples behaviour changed throughout hitech era carl gustav jungs theory collective unconscious synchronicity discoveries binary arithmetic leibniz indeed ideas assisted understanding rationality fortunetelling way finding patterns within internetnthere interesting contradiction fortunetelling internet firstly fortunetelling considered traditional analog transmittermedium internet built based advanced hitech digital logic secondly fortunetelling deals actual social life individuals contrast internet creates virtual life avatar beings furthermore fortunetelling particularly focused subjective identity whereas internet recognizes codes ip addresses computer rather users although originating ancient times fortunetelling behaviour still actively performed within modern hitech society accordingly practice fortune telling become indispensable basic element constructing interactive net behaviour users appreciating traditional lore one also experiencing time alternative digital form combines ancient technological fortunetellingyueh hsiu giffen chen2008 cyberfortune examined folk culture fortunetelling also phenomenon combination folk culture digital culture particularly peoples behaviour changed throughout hitech era carl gustav jungs theory collective unconscious synchronicity discoveries binary arithmetic leibniz indeed ideas assisted understanding rationality fortunetelling way finding patterns within internetnthere interesting contradiction fortunetelling internet firstly fortunetelling considered traditional analog transmittermedium internet built based advanced hitech digital logic secondly fortunetelling deals actual social life individuals contrast internet creates virtual life avatar beings furthermore fortunetelling particularly focused subjective identity whereas internet recognizes codes ip addresses computer rather users although originating ancient times fortunetelling behaviour still actively performed within modern hitech society accordingly practice fortune telling become indispensable basic element constructing interactive net behaviour users appreciating traditional lore one also experiencing time alternative digital form combines ancient technological fortunetelling yueh hsiu giffen chen2008 yueh hsiu giffen cheng 2008,"fortunetelling, internet, culture, digital, behaviour, hitech, folk, also, particularly, within, traditional, life, users, ancient, hsiu, giffen, cyberfortune, examined, phenomenon, combination",Media and Performance,Taiwan,TWN,Global North,Asia & Pacific,Rhizome,1
520,https://artbase.rhizome.org/wiki/Q4103,cumbernauld town for tomorrow,gair dunlop,2003,2003,British,M,cumbernauld town tomorrow n collaboration artists gair dunlop dan nortois exploration architectural space utopian tendencies megastructural architecture town cumbernauld near glasgow parallel excitements experiential possibilities suggested online architecturesn reinjects sense play optimism entropic structures abandoned futuren features interviews architects plaers residents town artist create dialogue place meaningnhas centre scottish exhibit rotterdam architectural bieialn projected actual town centre autumn winter 20034 bring thermal underwearn second collaboration artists first console installation piece interactive projections examines transformation control room form cold war laptop analogue switches fuzzy logic online version reached wwwgairspaceorgukhtmconsolehtmgair dunlo30 july 2003 cumbernauld town tomorrow n collaboration artists gair dunlop dan nortois exploration architectural space utopian tendencies megastructural architecture town cumbernauld near glasgow parallel excitements experiential possibilities suggested online architecturesn reinjects sense play optimism entropic structures abandoned futuren features interviews architects plaers residents town artist create dialogue place meaningnhas centre scottish exhibit rotterdam architectural bieialn projected actual town centre autumn winter 20034 bring thermal underwearn second collaboration artists first console installation piece interactive projections examines transformation control room form cold war laptop analogue switches fuzzy logic online version reached wwwgairspaceorgukhtmconsolehtmgair dunlo30 july 2003 cumbernauld town tomorrow n collaboration artists gair dunlop dan nortois exploration architectural space utopian tendencies megastructural architecture town cumbernauld near glasgow parallel excitements experiential possibilities suggested online architecturesn reinjects sense play optimism entropic structures abandoned futuren features interviews architects plaers residents town artist create dialogue place meaningnhas centre scottish exhibit rotterdam architectural bieialn projected actual town centre autumn winter 20034 bring thermal underwearn second collaboration artists first console installation piece interactive projections examines transformation control room form cold war laptop analogue switches fuzzy logic online version reached wwwgairspaceorgukhtmconsolehtm gair dunlo30 july 2003 gair dunlop 30 july 2003,"town, cumbernauld, collaboration, artists, architectural, online, centre, gair, dunlop, july, tomorrow, n, dan, nortois, exploration, space, utopian, tendencies, megastructural, architecture",Media and Performance,United Kingdom,GBR,Global North,Europe,Rhizome,0
521,https://artbase.rhizome.org/wiki/Q1505,Crystal Gallery,"Harm Van Den Dorpel, Kai Altmann, Lindsay Lawson, Timur Si-Qin, Charles Broskoski, billy rennekamp, Maxwell Simmer",2012,2010,"Dutch, missing, missing, missing, missing, missing, missing","M, F, F, M, M, M, M",2010 chrystal gallerys website launched featuring documentation group show curated timur siqin including works kari altma charles broskoski lindsay lawson billy reekamp maxwell simmer harm van den dorpel chrystal gallery physically exist gallery space sculptural works displayed within photorealistic renders age art predominantly experienced documentation siqin collaborators ask artwork stop documentation begstaf2021nin 2010 crystal gallerys website launched featuring documentation group show titled exhibition one curated timur siqin including work six contemporary net artists crystal gallery exist gallery space sculptural works displayed within carefully rendered photorealistic perceptual fabrications age ones art viewing experience predominantly experienced documentation siqin collaborators sought ask artwork stop documentation begin function prospective image decisively notamodelharm van den dorpel kai altma lindsay lawson billy reekamp charles broskoski timur siqin maxwell simme27 november 2012 2010 chrystal gallerys website launched featuring documentation group show curated timur siqin including works kari altma charles broskoski lindsay lawson billy reekamp maxwell simmer harm van den dorpel chrystal gallery physically exist gallery space sculptural works displayed within photorealistic renders age art predominantly experienced documentation siqin collaborators ask artwork stop documentation begstaf2021 2010 chrystal gallerys website launched featuring documentation group show curated timur siqin including works kari altma charles broskoski lindsay lawson billy reekamp maxwell simmer harm van den dorpel chrystal gallery physically exist gallery space sculptural works displayed within photorealistic renders age art predominantly experienced documentation siqin collaborators ask artwork stop documentation begin staf2021 2021 2010 crystal gallerys website launched featuring documentation group show titled exhibition one curated timur siqin including work six contemporary net artists crystal gallery exist gallery space sculptural works displayed within carefully rendered photorealistic perceptual fabrications age ones art viewing experience predominantly experienced documentation siqin collaborators sought ask artwork stop documentation begin function prospective image decisively notamodelharm van den dorpel kai altma lindsay lawson billy reekamp charles broskoski timur siqin maxwell simme27 november 2012 2010 crystal gallerys website launched featuring documentation group show titled exhibition one curated timur siqin including work six contemporary net artists crystal gallery exist gallery space sculptural works displayed within carefully rendered photorealistic perceptual fabrications age ones art viewing experience predominantly experienced documentation siqin collaborators sought ask artwork stop documentation begin function prospective image decisively notamodel harm van den dorpel kai altma lindsay lawson billy reekamp charles broskoski timur siqin maxwell simme27 november 2012 harm van den dorpel kai altma lindsay lawson billy reekamp charles broskoski timur siqin maxwell simmer 27 november 2012,"documentation, siqin, gallery, timur, works, altma, charles, broskoski, lindsay, lawson, billy, reekamp, maxwell, van, den, dorpel, chrystal, gallerys, website, launched",Still Images,Netherlands,NLD,Global North,Europe,Rhizome,2
522,https://artbase.rhizome.org/wiki/Q4208,Crying Machine,thomas charveriat,2005,2005,French,M,computerized electronic thermometer reproduces sound continuous crying patterns never repeat machine monitors resistance electricity passing measuring increase decrease resistance releases crying sound random pattern happening speakers produce additional fluctuations voltage second source resistance works concert first creating endless random crying combinationsthomas charveria24 february 2005 computerized electronic thermometer reproduces sound continuous crying patterns never repeat machine monitors resistance electricity passing measuring increase decrease resistance releases crying sound random pattern happening speakers produce additional fluctuations voltage second source resistance works concert first creating endless random crying combinationsthomas charveria24 february 2005 computerized electronic thermometer reproduces sound continuous crying patterns never repeat machine monitors resistance electricity passing measuring increase decrease resistance releases crying sound random pattern happening speakers produce additional fluctuations voltage second source resistance works concert first creating endless random crying combinations thomas charveria24 february 2005 thomas charveriat 24 february 2005,"crying, resistance, sound, random, february, computerized, electronic, thermometer, reproduces, continuous, patterns, never, repeat, machine, monitors, electricity, passing, measuring, increase, decrease",Media and Performance,France,FRA,Global North,Europe,Rhizome,0
523,https://artbase.rhizome.org/wiki/Q1921,Crossroads,Annette Weintraub,2004,2000,American,F,crossroads project web explores capacity film advertising culture shape sense place crossroads creates series metaphorical spaces constructs mythic actual times square42nd street area viewer enter multiple simultaneous narratives form pseudo films animated images mix ambient sound audio monologues animated texts pseudo films incorporate aspects film genres closely identified times square explore elements daily life filtered conventions noir bmovie theater musical comingtonewyork story crossroads establishes space familiar architectural commercial icons times square 42nd street reconfigured create mix personal myth public spaceaette weintrau31 october 2004 crossroads project web explores capacity film advertising culture shape sense place crossroads creates series metaphorical spaces constructs mythic actual times square42nd street area viewer enter multiple simultaneous narratives form pseudo films animated images mix ambient sound audio monologues animated texts pseudo films incorporate aspects film genres closely identified times square explore elements daily life filtered conventions noir bmovie theater musical comingtonewyork story crossroads establishes space familiar architectural commercial icons times square 42nd street reconfigured create mix personal myth public spaceaette weintrau31 october 2004 crossroads project web explores capacity film advertising culture shape sense place crossroads creates series metaphorical spaces constructs mythic actual times square42nd street area viewer enter multiple simultaneous narratives form pseudo films animated images mix ambient sound audio monologues animated texts pseudo films incorporate aspects film genres closely identified times square explore elements daily life filtered conventions noir bmovie theater musical comingtonewyork story crossroads establishes space familiar architectural commercial icons times square 42nd street reconfigured create mix personal myth public space aette weintrau31 october 2004 aette weintraub 31 october 2004,"crossroads, times, film, street, pseudo, films, animated, mix, square, space, october, project, web, explores, capacity, advertising, culture, shape, sense, place",Moving Images,United States,USA,Global North,North America,Rhizome,1
524,https://artbase.rhizome.org/wiki/Q2035,critter sketch,K. Frost,2002,2002,American,M,critter sketch interactive artwork make strange music contemplate life critter zone outstaf2021nthe critter sketch one work sporadic series lowbytecount flashbased artworks lowbytecount means 10k well thats means menthe critter sketch interactive artwork make strange modern music contemplate life critter zone outndirections click crittersnlanguage note critter us possibly english slang creature particularly smallish mammalk fros25 october 2002evin frost k frost frosty medienkunstcom hungary budapest biztoscom doodlebase autofloonparticipatory abstract interact robot game audio artificial life animation html flash visuacritter sketch interactive artwork make strange music contemplate life critter zone outstaf2021 critter sketch interactive artwork make strange music contemplate life critter zone staf2021 2021 critter sketch one work sporadic series lowbytecount flashbased artworks lowbytecount means 10k well thats means menthe critter sketch interactive artwork make strange modern music contemplate life critter zone outndirections click crittersnlanguage note critter us possibly english slang creature particularly smallish mammalk fros25 october 2002 critter sketch one work sporadic series lowbytecount flashbased artworks lowbytecount means 10k well thats means menthe critter sketch interactive artwork make strange modern music contemplate life critter zone outndirections click crittersnlanguage note critter us possibly english slang creature particularly smallish mammal k fros25 october 2002 k frost 25 october 2002 descriptive tagskevin frost k frost frosty medienkunstcom hungary budapest biztoscom doodlebase autofloonparticipatory abstract interact robot game audio artificial life animation html flash visuadescriptive tags kevin frost k frost frosty medienkunstcom hungary budapest biztoscom doodlebase autofloo kevin frost k frost frosty medienkunstcom hungary budapest biztoscom doodlebase autoflortoto participatory abstract interact robot game audio artificial life animation html flash visuaparticipatory abstract interact robot game audio artificial life animation html flash visual,"critter, life, sketch, frost, interactive, artwork, make, strange, music, contemplate, zone, lowbytecount, means, k, october, frosty, medienkunstcom, hungary, budapest, biztoscom",Moving Images,United States,USA,Global North,North America,Rhizome,0
525,https://artbase.rhizome.org/wiki/Q2574,CremasterFanatic.com,Eric Doeringer,2005,2005,American,M,cremasterfanaticcom fan site dedicated artist matthew barney site includes news fan art fan fictionpoetry photos synopsis five films cremaster cycle although cremasterfanaticcom appears legitimate fan site created exploration fandom celebrity world contemporary art actual fan subissions intermixed work psuedonymously created doeringereric doeringe27 june 2005 cremasterfanaticcom fan site dedicated artist matthew barney site includes news fan art fan fictionpoetry photos synopsis five films cremaster cycle although cremasterfanaticcom appears legitimate fan site created exploration fandom celebrity world contemporary art actual fan subissions intermixed work psuedonymously created doeringereric doeringe27 june 2005 cremasterfanaticcom fan site dedicated artist matthew barney site includes news fan art fan fictionpoetry photos synopsis five films cremaster cycle although cremasterfanaticcom appears legitimate fan site created exploration fandom celebrity world contemporary art actual fan subissions intermixed work psuedonymously created doeringer eric doeringe27 june 2005 eric doeringer 27 june 2005,"fan, site, cremasterfanaticcom, art, created, june, dedicated, artist, matthew, barney, includes, news, fictionpoetry, photos, synopsis, five, films, cremaster, cycle, although",Moving Images,United States,USA,Global North,North America,Rhizome,0
526,https://artbase.rhizome.org/wiki/Q1687,Creation of Value / Wertsch,Frieder Rusmann,2002,2002,German,M,flash game cloning picasso sheep permutations geniusfrieder rusm7 march 2002copyedited flash game cloning picasso sheep permutations geniusfrieder rusm7 march 2002copyedited flash game cloning picasso sheep permutations genius frieder rusm7 march 2002copyedited frieder rusma 7 march 2002 copyedited,"march, flash, game, cloning, picasso, sheep, permutations, geniusfrieder, frieder, genius, rusma, copyedited",Media and Performance,Germany,DEU,Global North,Europe,Rhizome,0
527,https://artbase.rhizome.org/wiki/Q2518,create/remove,Rich White,2005,2004,British,M,second realtime online digitalnetart residency wwwfurtherstudioorgnresident artist rich whitenfor furtherstudio residency rich creating two parallel bodies work headings create removenin create rich exploring theoretical conceptual practical possibilities creating original netsoftware artwork work remains unique digital environmentnremove concerns censoring art available net result form comprehensive archive censored artworksnvisitors invited contribute strands project emailing html javascript actionscript use readymade netartworks create sending suggesting artworks censored removenrich online three times week two month residency spaing january february 2004 watch works chat submit files project visitors may also view regular discussion forums collaborate visitors studiorich whit20 january 2005 second realtime online digitalnetart residency wwwfurtherstudioorgnresident artist rich whitenfor furtherstudio residency rich creating two parallel bodies work headings create removenin create rich exploring theoretical conceptual practical possibilities creating original netsoftware artwork work remains unique digital environmentnremove concerns censoring art available net result form comprehensive archive censored artworksnvisitors invited contribute strands project emailing html javascript actionscript use readymade netartworks create sending suggesting artworks censored removenrich online three times week two month residency spaing january february 2004 watch works chat submit files project visitors may also view regular discussion forums collaborate visitors studiorich whit20 january 2005 second realtime online digitalnetart residency wwwfurtherstudioorgnresident artist rich whitenfor furtherstudio residency rich creating two parallel bodies work headings create removenin create rich exploring theoretical conceptual practical possibilities creating original netsoftware artwork work remains unique digital environmentnremove concerns censoring art available net result form comprehensive archive censored artworksnvisitors invited contribute strands project emailing html javascript actionscript use readymade netartworks create sending suggesting artworks censored removenrich online three times week two month residency spaing january february 2004 watch works chat submit files project visitors may also view regular discussion forums collaborate visitors studio rich whit20 january 2005 rich white 20 january 2005,"rich, residency, create, january, online, creating, two, work, censored, project, visitors, second, realtime, digitalnetart, wwwfurtherstudioorgnresident, artist, whitenfor, furtherstudio, parallel, bodies",Media and Performance,United Kingdom,GBR,Global North,Europe,Rhizome,0
